51.39125284 -0.16539207 16
51.51677513 -0.16330677 16
51.46776483 -0.10687807 16
51.33444871 -0.11666178 16
51.52074 -0.142822 16
51.33444871 -0.11666178 16
51.62589 -0.176146 16
51.5801404 -0.06649055 16
51.56260794 -0.14401614 16
51.7067938 -0.20304665 16
51.48396444 -0.3117307 16
51.51647188 -0.13160238 16
51.6853389 -0.1820469 16
51.54062404 -0.09378377 16
51.4248 -0.21666 16
51.51635739 -0.14441409 16
51.44040028 -0.4032218 16
51.5414305 -0.1465741 16
51.52677607 -0.00961399 16
51.51897937 -0.10772019 16
51.50764048 -0.02298605 16
51.42525649 -0.20153046 16
51.53278314 -0.10620114 16
51.52717204 -0.13571411 16
51.54833167 -0.10708147 16
51.51688528 -0.12701749 16
51.50631284 -0.08276718 16
51.51677513 -0.16330677 16
51.463737 -0.188002 16
51.51435292 -0.14145359 16
51.50647795 -0.11570385 16
51.38911699 -0.1253617 16
51.52074 -0.142822 16
51.52578866 -0.13474738 16
51.427635 -0.371612 16
51.44778239 -0.34465843 16
51.58587551 -0.06336873 16
51.42663991 -0.17263859 16
51.51658737 -0.07179039 16
51.4440753 -0.3428825 16
51.42663991 -0.17263859 16
51.51658737 -0.07179039 16
51.48404223 -0.31202778 16
51.5188265 -0.0754378 16
51.5188265 -0.0754378 16
51.51554 -0.14162381 16
51.5001524 -0.1262362 16
51.50771 -0.2205983 16
51.48404223 -0.31202778 16
51.51635739 -0.14441409 16
51.52074 -0.142822 16
51.50618015 -0.02592577 16
51.48030695 -0.17097297 16
51.51432457 -0.15267134 16
51.61118584 -0.15532579 16
51.52677607 -0.00961399 16
51.51635739 -0.14441409 16
51.51905739 -0.11020033 16
51.5232499 -0.11161341 16
51.51634578 -0.14455294 16
51.51700323 -0.17740252 16
51.50771 -0.2205983 16
51.51512577 -0.14481783 16
51.51548297 -0.14088035 16
51.51938459 -0.11018152 16
51.5232499 -0.11161341 16
51.52074 -0.142822 16
51.5060572 -0.02607711 16
51.6879027 0.0718125 16
51.51633221 -0.14440735 16
51.52677607 -0.00961399 16
51.498599 -0.1982946 16
51.5490293 -0.143043 16
51.53798287 -0.13705445 16
51.512447 -0.225021 16
51.5419557 -0.0566143 16
51.51816424 -0.13183775 16
51.51563987 -0.14147043 16
51.51769232 -0.11610817 16
51.51294369 -0.07899772 16
51.55781411 0.01572782 16
51.5188265 -0.0754378 16
51.49921582 -0.16592457 16
51.51633221 -0.14440735 16
51.472462 -0.262507 16
51.435908 0.040706 16
51.51677513 -0.099954 16
51.45163 -0.29529 16
51.45292621 -0.36820608 16
51.54062404 -0.09378377 16
51.527778 -0.243981 16
51.5129398 -0.07899649 16
51.51633221 -0.14440735 16
51.58062321 -0.12270033 16
51.51624715 -0.15891546 16
51.4757661 -0.3478845 16
51.52074 -0.142822 16
51.45132794 0.00558471 16
51.51159 0.113 16
51.492106 -0.148204 16
51.52677607 -0.00961399 16
51.5232499 -0.11161341 16
51.54574347 -0.14168152 16
51.44523793 -0.91185104 16
51.51826177 -0.08021632 16
51.5155366 -0.0842509 16
51.37439952 -0.04066965 16
51.5954379 -0.1089526 16
51.5058283 -0.0998364 16
51.527778 -0.243981 16
51.5163805 -0.102564 16
51.32498303 -0.13248052 16
51.5058283 -0.0998364 16
51.51099 -0.087912 16
51.53112904 -0.08601623 16
51.399667 -0.215596 16
51.52074 -0.142822 16
51.37439975 -0.04064461 16
51.53199261 -0.09850895 16
51.52074 -0.142822 16
51.5404377 -0.37850537 16
51.36156 -0.11867 16
51.53774329 -0.13349609 16
51.56129311 -0.15596714 16
51.5146 -0.15783 16
51.62418534 -0.15535542 16
51.40288403 -0.01087257 16
51.57396436 -0.02687967 16
51.5807403 -0.06578645 16
51.51953315 -0.15806174 16
51.51677513 -0.099954 16
51.514839 -0.159826 16
51.3951991 -0.23985965 16
51.45945022 -0.35598785 16
51.48799719 -0.01051962 16
51.662281 -0.102851 16
51.53845087 -0.24989801 16
51.52677607 -0.00961399 16
51.52320681 -0.11164183 16
51.51633725 -0.14436036 16
51.60469 -0.207192 16
51.45134237 0.00544088 16
51.5793575 -0.11829298 16
51.50102253 -0.17745495 16
51.5528732 -0.26041031 16
51.53845087 -0.24989801 16
51.5254541 -0.09632378 16
51.51557713 -0.12678429 16
51.62418534 -0.15535542 16
51.5379461 -0.13708668 16
51.52074 -0.142822 16
51.53480219 -0.06588637 16
51.60008271 -0.00076254 16
51.48907506 -0.12181085 16
51.37439975 -0.04064461 16
